Block#,Pout,|COND|,P,Pe,Pmost,RP,Ndep,Ncon,Cdep,Blockbit,Branchbit,Maxbranchbit,Minbranchbit,Blockbranch,Rbit,NewRcond,Trojan
1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,0.5,2.5,0
8.0,1.0,15.0,0.938,0.938,0.9375,1.0,0.0,4.0,1.0,8.0,4.0,4.0,4.0,4.0,0.125,0.625,0
4.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0
1.1517391,1.5678933,3.1780622,0.5264395,0.47668636,0.5860419,1.132342,-0.004957983,1.7007475,0.9434428,3.1762028,1.1096915,1.8100095,1.3205031,4.40361,0.42187703,1.6485398,2
3.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.5,2.0,0
2.6939414,1.2323382,1.2641996,0.4698261,0.37149605,0.51652384,0.8923243,-0.013969116,1.1632123,1.1058271,2.348557,0.99294657,1.0720778,1.1910548,3.174518,0.6107784,2.023902,0
10.344434,0.9974101,1.072723,0.7945501,0.5747094,0.59475803,1.1096218,-0.02372311,1.2291851,0.90505004,0.83346957,1.3448527,1.3150741,0.5470185,1.7392634,1.1835387,3.581913,0
11.0,1.0,1.0,0.25,0.25,0.5,0.5,0.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,0.5,2.5,0
3.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,0.333333,1.666667,0
2.0339715,1.3051853,2.3072817,0.34203738,0.21486092,0.56071854,0.8408387,0.2508236,1.9387863,1.2281245,2.8497298,0.9777155,1.5255241,1.0628214,4.544458,0.61538935,1.8730644,2
4.519393,1.5570431,1.406887,0.91223913,1.3099816,0.8110331,1.9596245,-0.12827003,1.8617015,1.736837,-0.460936,1.8495564,1.6383628,1.1710836,2.2315435,1.9431237,5.896911,0
3.3132563,1.2146852,1.3022951,0.41195446,0.33084446,0.49677542,0.81293285,-0.025020603,1.3591965,1.1177595,2.403764,1.0472744,1.1497717,1.1517214,3.5007124,0.598572,2.1455007,0
2.5741444,1.3049476,1.2730514,0.41588205,0.33782986,0.5805309,0.82201374,-0.02683433,1.2400382,1.0888661,2.5836954,0.90657276,1.2039601,1.2374103,3.4526596,0.4740774,1.7761788,2
2.0,1.0,1.0,0.25,0.25,0.5,0.5,0.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,0.5,2.0,0
1.8031778,0.6238346,1.4866074,0.32382238,0.20778245,0.56203943,0.5956765,-0.06095321,1.4241924,1.3390665,4.5082383,1.032967,1.2490847,1.1842387,9.465522,0.1929305,2.5998945,0
2.6775634,1.3803835,1.3436625,0.6441361,0.608694,0.61199194,1.2074748,-0.017989924,1.1390154,1.2759163,2.0087898,1.147854,1.1367722,1.3137642,2.8753195,0.87964934,2.5830407,0
2.0563748,0.8022583,0.9479934,0.44601983,0.3929252,0.6961161,0.811514,0.072245196,1.4126158,0.9766729,3.5382698,1.1067045,1.8837655,0.9988873,3.0025458,0.3704786,1.6078333,0
3.9909196,0.71710706,1.4004965,0.23274183,0.046066724,0.43773514,0.50801516,-0.014065014,1.25561,1.1869235,3.5531106,0.96474236,1.1067317,1.0687408,6.166826,0.37946177,2.1279511,0
1.7489789,1.2566121,1.2020273,0.44272125,0.39334795,0.51640266,0.8599961,-0.034920588,1.2730341,1.0566388,2.279562,0.96848285,1.0961297,1.1642492,3.4020243,0.53075933,2.0336924,0
4.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,0.333333,1.666667,0
2.0,0.25,2.0,0.125,0.031,0.5,0.25,0.0,1.0,1.0,4.0,1.0,1.0,1.0,7.0,0.25,2.0,0
2.4156084,0.16838259,1.2932965,0.3420691,0.07868994,0.53867877,0.5289886,-0.030164722,0.77497864,1.2100788,4.894087,0.80687433,1.0696272,0.9496051,10.177718,0.04344508,2.3550348,0
11.82589,0.91329145,1.0610074,0.79358363,0.5376697,0.57903266,1.076319,-0.019014485,1.2361872,0.8751012,0.68314064,1.3830476,1.3372552,0.43566704,1.5420456,1.2536057,3.7440472,0
8.326598,1.4168684,1.6819133,0.8036285,0.6190412,0.66087115,1.306307,0.021150246,1.3150291,1.4714565,2.4148784,1.4898226,1.3597668,1.3338405,2.990827,1.1846577,3.0320094,0
5.4738035,0.2876625,1.0121326,0.68237895,0.47188866,0.6933458,1.368308,0.16928726,-0.7176637,1.5093027,8.786799,1.1441176,0.93470967,0.9026332,13.522991,-0.3796395,1.3414823,0
2.0,0.25,1.0,0.125,0.031,0.5,0.25,0.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,0.333333,2.333333,0
2.617749,1.2007036,1.3440143,0.55015814,0.39426726,0.7991382,0.928807,-0.022133231,0.89125866,1.1836605,3.5701756,0.7693639,1.3413498,1.3720343,5.3472724,0.31964177,1.65401,2
0.93737054,1.4494141,1.2615488,0.58796954,0.72005385,0.6259302,1.2174498,-0.07472201,1.4943643,1.2729996,1.6095157,1.1982498,1.257471,1.268398,3.3565764,0.857545,3.0390553,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,26.0,8.0,8.0,2.0,4.0,0.038462,0.096154,1
8.0,0.0625,0.0625,0.004,0.0,0.9375,0.004,0.0,4.0,1.0,8.0,4.0,4.0,4.0,4.0,0.125,0.625,0
11.261251,0.864746,1.0351492,0.71935797,0.4585415,0.54317486,0.98695457,-0.015733618,1.1927346,0.844169,0.7746852,1.3066707,1.2814041,0.4330059,1.5736743,1.170958,3.5299602,0
3.2196019,0.9993212,1.4413427,0.7209904,0.55866796,0.6686149,1.2553514,0.013399974,0.39723513,1.4990629,5.2535357,0.9344238,1.3746758,1.3650256,7.7748156,0.0866475,1.4452504,2
2.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0
4.8982625,1.3264612,1.3153794,0.5525767,0.19813234,0.8984687,1.043765,0.13873035,1.6018655,1.182156,4.250788,1.5579164,2.2846692,2.0107749,3.9320312,0.4761811,1.0446094,2
1.2202797,0.29270592,2.5658634,0.05230081,-0.033655524,0.801125,0.32194212,-0.14535572,0.6967667,1.1209049,8.76878,1.4256022,3.1498725,0.56853557,21.069935,-0.16961561,2.5777555,0
2.278531,1.1566942,1.1531658,0.41970432,0.3238883,0.48699027,0.8102051,-0.021266593,1.1301844,1.0026565,2.19111,0.9134797,1.0276864,1.0900714,3.0618453,0.53846925,1.9411639,0
2.0793765,1.33551,1.2846088,0.42398214,0.3947501,0.62534136,0.84488106,-0.029491305,1.4094329,1.1241597,2.8339674,0.9752747,1.3682183,1.2799805,3.761654,0.43406594,1.8039436,2
2.0,1.0,1.0,0.25,0.25,0.5,0.5,0.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,0.5,2.0,0
2.4039218,0.6741234,1.1596683,0.2801724,0.11488909,0.45297372,0.54088104,-0.03059994,1.0768054,1.0070558,3.128758,0.82784474,1.0122113,0.941682,5.8127785,0.29806584,2.0720892,0
1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,132.0,1.0,129.0,1.0,6.0,5.9e-05,0.000411,1
1.0,1.0,1.0,0.25,0.25,0.5,0.5,0.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,0.5,2.0,0
2.5731268,1.1010857,1.0957968,0.3682596,0.2886468,0.4633497,0.72336304,-0.036415268,1.2542485,0.9362761,2.05848,0.91455734,1.0661489,0.979329,3.1778388,0.50244254,2.0416086,0
4.235163,1.039213,1.1267626,0.41307414,0.2724915,0.463813,0.75658953,-0.017321873,1.152756,0.9522046,1.9693258,0.96196634,1.0605183,0.9280374,2.8110232,0.62494254,2.1667385,0
2.5516844,1.2238264,1.318843,0.39181042,0.326691,0.49920908,0.7993045,-0.028710699,1.3716644,1.1401504,2.5821939,1.0241709,1.1428559,1.2044123,3.8605437,0.5378329,2.0644722,0
1.0,0.5,1.0,0.25,0.125,0.5,0.5,0.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,0.5,2.5,0
1.5081269,0.8962302,1.2821858,0.39019242,0.3007846,0.538833,0.72327375,-0.04927866,1.274216,1.1499164,3.3190207,0.9578565,1.1378007,1.1296178,6.39915,0.338835,2.2972136,0
2.0,1.0,1.0,0.25,0.25,0.5,0.5,0.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,0.5,2.0,0
2.8261564,1.0160584,1.3059702,0.271364,0.18011943,0.44904068,0.61095214,-0.03272334,1.4052637,1.1077064,2.8799636,0.9723148,1.1331835,1.1051801,4.727166,0.4202209,2.0373273,0
5.0935483,0.84529614,1.4915148,0.77091986,0.5224655,0.672516,1.3560013,0.06562856,-0.09504932,1.6299852,6.4370975,0.9141229,1.4011587,1.3594097,8.831543,-0.06312522,1.0102546,2
1.0,1.0,1.0,0.25,0.25,0.5,0.5,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.5,2.0,0
2.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0
2.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0
1.0692837,1.4500959,1.3019028,0.5442668,0.6952382,0.61344707,1.1757971,-0.08050752,1.6092615,1.3041638,1.6792033,1.2286652,1.298109,1.2767832,3.5847554,0.85048026,3.0946,0
4.537566,-0.38559484,1.7868476,0.6033848,0.23768806,0.7855227,0.9279157,0.041274443,0.06659788,1.9821721,9.96921,1.1140051,1.3762397,1.2498463,19.547148,-0.47724742,2.5493383,0
1.0,1.0,1.0,0.25,0.25,0.5,0.5,0.0,2.0,1.0,3.0,2.0,2.0,1.0,8.0,0.333333,1.666667,0
5.0,0.5,1.0,0.25,0.125,0.5,0.5,0.0,1.0,1.0,4.0,1.0,1.0,1.0,7.0,0.25,2.0,0
1.3259331,0.97167075,1.4148133,0.45903975,0.39316306,0.597783,0.82728446,-0.055416424,1.376331,1.2893424,3.6803443,1.0588118,1.2249691,1.2642597,7.254536,0.36551225,2.49092,2
1.4626302,1.2028115,1.305253,0.22097115,0.2472626,0.4543746,0.5872116,-0.070571706,1.7735143,1.1055241,2.7937725,1.0181493,1.2512763,1.1572484,4.960858,0.33342528,2.084005,0
1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.5,2.0,0
3.316138,1.0755184,1.1846892,0.3411901,0.22594571,0.44534674,0.69590616,-0.019187639,1.223885,0.99967194,2.2528074,0.9350343,1.0567496,1.0250227,3.1831946,0.5353118,1.9720076,0
0.98876214,1.3513782,1.2274944,0.44974834,0.4578688,0.5406229,0.8879471,-0.054061033,1.44275,1.0893577,2.3434272,1.0100901,1.1666226,1.2207148,3.7940502,0.49557394,2.117797,0
0.75834227,1.3899491,2.0665207,0.043800183,0.18781984,0.61434567,0.50166273,-0.13713574,1.479919,0.90849555,5.0277786,1.3672624,2.674666,0.80404556,11.010367,0.20791736,1.8929846,0
5.099417,-0.9666628,-0.4281712,0.30199647,-0.35471866,1.6132538,0.612748,0.60827607,7.5513444,0.77128494,15.442795,7.441497,8.638705,7.456972,1.9213053,0.33785513,0.8364235,2
8.0,1.0,1.0,0.063,0.063,0.9375,0.067,0.0,4.0,1.0,8.0,4.0,4.0,4.0,4.0,0.125,0.625,0
7.0,0.0625,0.9375,0.059,0.004,0.9375,0.063,0.0,4.0,1.0,8.0,4.0,4.0,4.0,4.0,0.125,0.625,1
6.101348,1.3557816,1.3010911,0.44026077,-0.11335796,0.8489324,0.92871225,0.16083875,2.627969,1.2768376,5.659158,2.4052505,2.8125646,3.393903,4.2135897,0.57368606,1.1646218,2
2.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,7.0,0.25,2.0,0
0.4022713,1.3276513,1.1425914,0.8010144,1.0916052,0.69245076,1.2697108,-0.11077219,0.6889671,1.0761491,1.4996935,1.8790793,1.4119747,2.0642946,2.1918435,0.46786207,2.3958235,0
2.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,132.0,1.0,132.0,129.0,129.0,1.0,6.0,0.007576,0.007928,1
5.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,0.333333,1.666667,0
1.4338889,1.4984801,1.2857534,0.74551797,1.0636058,0.7228398,1.671792,-0.1039726,1.5474923,1.5421109,0.28861707,1.4788661,1.3752877,1.2592387,2.4620392,1.4652348,4.5700297,0
9.0,1.0,1.0,0.0,0.0,0.5,0.0,32.0,32.0,1.0,33.0,32.0,32.0,1.0,3.0,0.030303,0.033144,1
6.142584,1.038208,1.0690334,0.5833852,0.4196363,0.52534777,0.92287564,-0.022171376,1.1381466,0.9124845,1.4638124,1.0868711,1.1394175,0.78183407,2.3157372,0.8305529,2.6933746,0
2.8422616,1.1648198,1.2175289,0.3582846,0.29280174,0.47170156,0.73292863,-0.03614314,1.3873566,1.0373546,2.2998667,0.99005437,1.1323283,1.0739064,3.5303721,0.5227644,2.0914214,0
2.0,0.5,4.0,0.25,0.125,0.5,0.5,0.0,1.0,1.0,4.0,1.0,1.0,1.0,7.0,0.25,2.0,0
6.0034785,1.3489217,1.3007368,0.8136555,0.8272654,0.6834568,1.4199607,-0.04989373,1.3986323,1.292994,1.0152359,1.4430854,1.3675635,1.0436364,2.4058392,1.2826617,3.8464527,0
3.6853783,1.3570918,1.4454755,0.80225885,0.6587849,0.6689451,1.4049675,0.030594613,0.49637344,1.4498998,4.0003943,1.0286312,1.2877612,1.4547659,4.7202845,0.44870293,1.5224292,2
2.9059997,1.0821508,1.2350285,0.22806805,0.15378684,0.41099763,0.5688084,-0.033633556,1.4477293,1.023949,2.483377,0.94296885,1.1134832,1.0499378,3.7500114,0.43422812,1.9090526,0
1.2653866,1.2820228,1.1586722,0.4753719,0.52962977,0.5484239,0.9967952,-0.061001394,1.3682184,1.1142384,1.7229593,1.049629,1.1531854,1.1312829,3.2163467,0.69656104,2.6077495,0
0.89905715,0.75724083,1.0846123,0.54405606,0.386446,0.58751404,0.8672795,-0.03444138,0.78285074,1.0267922,3.0370462,0.8242354,0.96874905,1.0261261,6.00004,0.3672763,2.2865906,2
2.8636432,1.0103825,1.0463783,0.4629519,0.29166085,0.47873515,0.8243971,-0.000825813,0.817403,0.91450655,1.9895525,0.8294964,0.9095098,0.9773377,2.5454159,0.5804201,1.8863621,0
1.636689,1.3026528,1.4373462,0.48026913,0.48935503,0.539987,1.0130675,-0.039913498,1.4012977,1.0719367,1.892832,1.053216,1.2197068,1.1412947,3.0891633,0.6846067,2.4136467,0
7.0,0.0625,0.5,0.031,0.002,0.9375,0.033,0.0,1.0,1.0,5.0,1.0,4.0,1.0,4.0,0.05,0.25,0
4.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0
2.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,129.0,1.0,129.0,128.0,128.0,1.0,3.0,0.007752,0.007934,1
1.7832935,0.14306676,1.2640203,0.56389296,0.26363236,0.6472466,0.7903947,-0.02033533,0.4160225,1.2600853,5.0698733,0.7955265,1.0215714,1.0113488,10.671389,0.09314085,2.5030112,2
5.476828,1.7700818,1.7838968,0.6856619,0.53920597,0.94876474,1.2564741,0.02275186,0.88635767,1.5887108,4.616425,0.928384,1.7534765,1.8460199,4.724415,0.36527574,0.99234426,2
6.112024,0.548485,1.166228,0.8054758,0.57135504,0.7143964,1.5475622,0.16837317,-0.81671554,1.6226913,8.522176,1.0885644,1.1097174,1.0937417,11.954743,-0.3216251,0.9265519,0
2.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,132.0,1.0,129.0,1.0,6.0,5.9e-05,0.000411,1
3.1062436,1.5484998,1.3415177,0.7084934,0.5707723,0.81605697,1.211935,0.004571259,0.7310132,1.2093116,2.9777913,0.83091885,1.3266578,1.4832418,3.0339956,0.51969934,1.4343444,2
1.6163898,1.1275133,1.133021,0.43848532,0.3609896,0.5110222,0.8256023,-0.033381645,1.1372316,1.0058196,2.3497932,0.9025211,1.0473192,1.0904207,3.708942,0.47516626,2.005731,0
4.2088976,1.1345258,1.4185784,0.28370708,0.16572163,0.4340885,0.65873975,-0.008221289,1.4160032,1.1813047,2.753175,1.049885,1.14603,1.1815999,3.745338,0.5683128,1.9738301,0
1.457899,1.2373257,1.0621343,0.4901719,0.45797676,0.5331582,0.89304566,-0.050390907,1.2457979,0.94697595,1.9178026,0.9399529,1.090531,1.045865,3.1592212,0.52869225,2.1664362,0
2.0420854,1.4436852,1.2351009,0.6704949,0.67664844,0.7079926,1.2629099,-0.03559922,1.0537492,1.2135078,1.7843282,1.0331538,1.2186209,1.3029269,2.6123571,0.8320652,2.5296192,2
6.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0
0.9145156,1.417794,1.281333,0.48296154,0.5067954,0.5647405,0.9441067,-0.056198783,1.4962089,1.1446028,2.4199967,1.0574045,1.2046821,1.2848502,3.9350271,0.5218638,2.1830764,2
0.6881718,1.5883372,1.3098098,0.8297182,1.1496338,0.7610539,1.6660721,-0.107158005,1.3995888,1.482658,0.770332,1.5967557,1.4187526,1.5437405,2.654903,1.2201039,4.0206923,0
-4.1523423,-0.88088936,-0.16708836,1.4203718,2.568429,1.5337565,1.5696715,0.16150716,0.70655596,0.5583523,6.1861305,5.2002854,5.524353,3.2931,-0.5801995,-0.7307912,1.1700008,0
2.0,0.5,1.0,0.5,0.25,0.5,1.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,13.0,0.125,1.75,0
0.8960029,1.1376312,1.0744042,0.62241745,0.70139116,0.6273355,1.2312199,-0.06898958,1.1063002,1.1725518,1.3476578,1.0781298,1.115097,1.0688775,3.493915,0.88847286,3.258811,0
1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0
3.1247876,1.1763467,1.343391,0.29506877,0.22213393,0.44963884,0.6759317,-0.026528014,1.4633534,1.1310275,2.6343694,1.0204737,1.1534233,1.1672686,3.8432374,0.509064,1.9874725,0
1.6392212,0.9612863,1.2281908,0.4114462,0.31671652,0.5288722,0.7604632,-0.04090038,1.1975387,1.0975082,2.9746168,0.93446636,1.094272,1.1105187,5.43001,0.39574668,2.1973882,0
2.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,0.333333,2.0,0
1.0408521,1.3517134,1.1878827,0.5275752,0.667211,0.591362,1.1494553,-0.07937756,1.47895,1.2184252,1.381402,1.1602666,1.2291882,1.1655436,3.174842,0.8611305,3.10897,0
3.0981553,0.48525476,1.4178278,0.39102882,0.18109643,0.5510477,0.6917466,-0.018872619,0.83623004,1.3463565,5.1116695,0.8946938,1.2306683,1.1146939,9.444194,0.045831792,2.0255542,2
1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,0.5,2.5,0
2.0,1.0,1.0,0.25,0.25,0.5,0.5,0.0,2.0,1.0,3.0,2.0,2.0,1.0,4.0,0.333333,1.0,0
6.784894,1.7274983,1.6729363,0.89980364,0.44964302,1.3287182,1.5058742,0.24832004,1.0961013,1.4870147,4.5179076,1.312083,2.7366147,1.9589509,3.6465988,0.6377111,0.5923888,2
3.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,9.0,1.0,8.0,1.0,4.0,0.013889,0.069444,1
3.6742702,0.78982437,1.476552,0.47276884,0.29674888,0.5664532,0.87950253,-0.002414664,0.8002329,1.4198875,4.991213,0.9527258,1.3138843,1.2421106,8.110299,0.116183266,1.7345583,2
1.0,1.0,1.0,0.25,0.25,0.5,0.5,0.0,2.0,1.0,3.0,2.0,2.0,1.0,8.0,0.333333,1.666667,0
2.0397558,1.2043755,1.220334,0.35580868,0.30750003,0.47787482,0.7464036,-0.037905026,1.3741412,1.0498772,2.3794477,0.9638914,1.1147678,1.1309336,3.6200938,0.48250055,1.9915519,0
5.7206917,1.1324375,1.2926357,0.51431113,0.3581628,0.51430005,0.8955492,-0.006995114,1.230924,1.100428,2.0916426,1.1271797,1.1612327,1.0243382,2.8896246,0.79300684,2.4528103,0
1.1237222,1.4061174,1.325564,0.42137986,0.45530784,0.54262376,0.8704479,-0.06037339,1.618043,1.167057,2.550172,1.0780032,1.2421935,1.2883078,4.2113004,0.49081153,2.1797209,0
2.5484152,1.1649973,1.2291874,0.3728004,0.26128274,0.47198504,0.7585804,-0.010860892,1.2829282,1.0138378,2.3700693,0.9203225,1.1001346,1.0697584,3.6919956,0.5234943,1.9916986,0
2.0988548,1.2103056,1.3606967,0.3569234,0.29232964,0.47275954,0.7585428,-0.02932592,1.3947632,1.0108707,2.4025064,0.9587303,1.1514803,1.1186616,3.5089164,0.47606814,1.9107602,0
6.0,1.0,15.0,0.938,0.938,0.9375,1.0,0.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,0.25,1.125,0
0.6608148,1.3914676,1.1713258,0.69578505,0.98053,0.6753122,1.387554,-0.10862491,1.2551951,1.2718942,0.88458365,1.5269508,1.3534015,1.4879651,2.5507874,0.949062,3.4842362,0
2.3466952,1.305597,1.1663078,0.6378504,0.7329155,0.62012064,1.2887932,-0.062029745,1.2753901,1.2301869,1.0265954,1.2053449,1.1969569,1.1062328,2.4815965,1.0570439,3.3763294,0
2.0,0.5,1.0,0.5,0.25,0.5,1.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,13.0,0.125,1.75,0
1.0172863,1.396971,1.2029914,0.5928495,0.77334,0.62853247,1.2864282,-0.0850517,1.477699,1.288413,1.1215088,1.2297106,1.2584157,1.1927985,2.986143,0.99885714,3.43533,0
1.7437415,1.200582,1.4887722,0.34818363,0.33847612,0.60461897,0.73209953,-0.06552307,1.6689312,1.2987685,3.6336849,1.0581518,1.3849072,1.3490633,6.592223,0.31407118,2.204602,2
7.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0
0.75,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,129.0,128.0,128.0,1.0,3.0,0.007752,0.007934,1
6.3790507,1.6339571,1.5636053,0.92055404,0.47871566,1.328574,1.5901603,0.19278967,0.97576773,1.4274528,5.867874,1.462718,2.6670294,2.2284636,4.9848804,0.3906276,0.26685393,2
1.0,1.0,1.0,0.25,0.25,0.5,0.5,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.5,2.0,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,23.0,3.0,8.0,1.0,5.0,0.016304,0.043478,1
1.1838443,1.3574932,1.2679453,0.42987484,0.4675684,0.53956205,0.89622676,-0.060354315,1.538405,1.1425457,2.2944996,1.0621033,1.210382,1.2306578,3.8995976,0.5466045,2.296124,0
2.5285406,0.5365221,1.2255983,0.49031752,0.25733158,0.5641141,0.79506576,-0.009912828,0.60365796,1.1743932,4.157475,0.81536245,1.0533533,1.0324961,7.6187043,0.20579466,2.052786,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,23.0,3.0,8.0,1.0,6.0,0.016304,0.048913,1
1.0,0.0625,1.0,0.031,0.002,0.5,0.063,0.0,1.0,1.0,134.0,1.0,128.0,1.0,13.0,5.8e-05,0.000816,1
2.0,0.5,1.0,0.5,0.25,0.5,1.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,13.0,0.125,1.75,0
0.96175563,0.7318516,1.5529733,0.23754948,0.15854517,0.5915754,0.54643154,-0.084284514,0.8902145,0.90656376,4.582312,1.0102181,1.8195057,0.754452,10.149379,0.15895148,2.1118393,0
1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.5,2.0,0
8.0,1.0,15.0,0.938,0.938,0.9375,1.0,0.0,4.0,1.0,8.0,4.0,4.0,4.0,4.0,0.125,0.625,0
8.567359,0.87710166,1.1679785,0.47567844,0.23273307,0.45430273,0.7610345,0.001888452,1.163828,0.9453207,1.6296452,1.1277794,1.1488624,0.701319,2.2717829,0.88854164,2.694209,0
-2.0389884,-0.6137088,-0.06663352,0.75752723,1.097273,1.0873266,1.0388086,0.26029563,1.7225626,0.6353913,5.995111,2.3865542,3.9562063,0.81785417,1.3706517,-0.019012675,1.4727429,0
0.93246084,1.4156954,1.1893374,0.6408391,0.7973241,0.6445837,1.3287281,-0.07737738,1.37852,1.2723577,1.1456392,1.2088509,1.2273111,1.2105783,2.8424854,0.9964421,3.342327,0
3.0,1.0,2.0,0.25,0.25,0.5,0.5,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,0.333333,1.666667,0
9.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0
4.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,0.333333,1.666667,0
5.350521,1.1503009,1.2357882,0.50793505,0.39489314,0.5208771,0.8793216,-0.028806033,1.3680394,1.0526493,1.9538448,1.1393112,1.2132707,0.966735,3.0749776,0.75568336,2.5804195,0
4.9120083,0.7933513,1.493774,0.7301371,0.45686483,0.6496655,1.2443671,0.05145801,0.053931743,1.557731,5.7771244,0.8917531,1.3337734,1.3287002,8.158227,0.069081046,1.255069,2
3.4959066,1.1666523,1.2518392,0.5107866,0.34791896,0.512926,0.9286784,0.010049775,0.9385477,1.094726,2.2680485,0.96599746,0.99554133,1.1648507,2.6701245,0.68624306,1.9671044,0
1.3942019,1.2349747,1.1815974,0.3609537,0.3431626,0.48796552,0.75578463,-0.05011651,1.4213922,1.024796,2.3194962,0.95289433,1.1275014,1.1260185,3.7178588,0.44627446,2.0109823,0
3.1609712,0.508101,1.4136306,0.4421664,0.22442406,0.5720264,0.77439547,-0.011520372,0.6487624,1.3483443,5.3137383,0.8729217,1.2813264,1.1092548,9.531725,0.006291643,1.8570461,2
1.0,1.0,1.0,0.25,0.25,0.5,0.5,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.5,1.5,0
6.0,1.0,15.0,0.938,0.938,0.9375,1.0,0.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,0.25,1.125,1
5.212465,1.3095703,1.555888,0.6848401,0.47806317,0.77200806,1.2306252,0.040258497,0.40602094,1.4962887,4.967353,0.85096586,1.5190244,1.5308553,5.712456,0.1904838,0.9267467,2
1.1673086,0.6019228,1.2083764,0.51968086,0.33946908,0.6053061,0.81120276,-0.037853427,0.8409297,1.1429677,3.7203069,0.87092197,1.0268236,1.0645797,7.7106876,0.29973358,2.4642758,2
3.9071274,0.72321284,1.0858966,0.27423388,0.051071502,0.39458585,0.54096574,0.001966192,0.8925951,0.90514684,2.4625113,0.78780305,0.9095347,0.8564601,3.6527624,0.45109516,1.8378685,0
1.5109025,1.2509656,1.3995622,0.22695377,0.22954348,0.49157608,0.62822676,-0.06512628,1.3180962,0.8877398,2.9383855,1.0220349,1.5807062,0.9248103,5.3975368,0.385679,1.8224976,0
