Block#,Pout,|COND|,P,Pe,Pmost,RP,Ndep,Ncon,Cdep,Blockbit,Branchbit,Maxbranchbit,Minbranchbit,Blockbranch,Rbit,NewRcond,Trojan
4.800887,-0.00626114,1.3798103,0.56498176,0.30352387,0.6997051,1.0477262,0.09124766,-0.14927441,1.6879001,9.04496,1.1097765,1.1685476,1.0476288,16.004356,-0.4322397,1.9116483,0
2.0509284,1.2138073,1.1996317,0.40913808,0.38241,0.49809027,0.8615471,-0.036034793,1.3363123,1.0826594,2.0386128,0.9942709,1.1057769,1.11589,3.3128223,0.61650103,2.2880635,0
2.3120012,1.2847743,1.2241526,0.62474036,0.5225952,0.5839311,1.1127849,-0.004854266,0.8457484,1.1516416,2.6918235,0.95327926,1.1051874,1.2414519,3.4322934,0.53847,1.8338706,0
1.9238617,1.3632017,1.2329555,0.63284427,0.9806696,0.66823274,1.5626553,-0.11488945,1.6318746,1.5144303,-0.013176858,1.4763083,1.382396,1.1241502,2.3653293,1.5039686,4.7996583,0
0.8763806,1.40973,1.2686656,0.6364207,0.7449776,0.62565887,1.0857809,-0.07005365,1.1344225,1.1340473,2.2318537,1.4072094,1.2905302,1.6619568,3.2816749,0.47858948,2.1431952,0
1.842248,1.1566272,1.1368603,0.43566877,0.48681676,0.5251343,0.9684583,-0.059465185,1.3227891,1.1216726,1.5501442,1.0520759,1.1347895,1.0498445,3.1650171,0.76656187,2.8118215,0
1.5416181,1.0346842,1.1663017,0.47797865,0.38230845,0.5432278,0.8622432,-0.03280674,1.0375454,1.067426,2.8150632,0.89981425,1.0744354,1.1102593,4.75917,0.4076776,2.047208,0
0.93737054,1.4494141,1.2615488,0.58796954,0.72005385,0.6259302,1.2174498,-0.07472201,1.4943643,1.2729996,1.6095157,1.1982498,1.257471,1.268398,3.3565764,0.857545,3.0390553,0
1.0958802,1.4779079,1.2473681,0.70201904,1.002161,0.700294,1.5743284,-0.105350345,1.5587866,1.4696387,0.4472492,1.4145985,1.3537416,1.232868,2.6293678,1.339766,4.320181,0
2.2404718,1.7576983,4.101557,0.49401772,0.4044326,0.60715914,1.1689569,0.027231965,1.7481873,0.83384264,3.370887,1.0775764,2.1531396,1.369768,3.5975928,0.3854859,1.0966202,2
1.1672868,1.470155,1.2938893,0.6186439,0.87659514,0.66170335,1.4053386,-0.09992004,1.6496296,1.4304699,0.9408691,1.367244,1.359742,1.2559931,3.1218405,1.1583573,3.9106998,0
5.407652,1.153012,1.4444983,0.66262656,0.43226713,0.5724828,1.1989307,0.057653688,0.39196128,1.3968322,4.0341363,0.9659503,1.2112944,1.3278896,4.3220825,0.44390196,1.316206,0
1.9036782,1.0387435,1.2046486,0.4325862,0.31761244,0.60098875,0.78201056,-0.03482135,1.069278,1.0625839,2.9869022,0.834569,1.150584,1.1492115,4.973307,0.354604,1.9219526,2
6.549651,0.92118895,1.1849004,0.42923045,0.1924491,0.44117367,0.7475795,0.014830623,0.9965603,0.97796273,1.9439657,1.0021453,1.0296574,0.8640753,2.337356,0.76583606,2.2318954,0
1.6186452,2.1539583,6.8334894,0.62196636,0.51433265,0.6174711,1.5643029,0.082096994,2.0744905,0.5420301,3.8950584,1.2322133,2.9988272,1.44322,3.4444666,0.3466767,0.51760757,2
1.5618105,1.2844979,1.118456,0.6093909,0.7025516,0.60499114,1.2562116,-0.059548363,1.1870124,1.1916072,1.0447003,1.1278877,1.1334169,1.1111122,2.4065223,0.9918582,3.1891706,0
3.5571694,0.93743086,1.305424,0.439094,0.274949,0.5082587,0.8412757,0.001748463,0.8332216,1.2099427,3.721858,0.89865553,1.1656752,1.1406338,5.429595,0.2949806,1.655199,0
2.5125623,1.1502464,1.214645,0.30788344,0.23446652,0.46409774,0.6739054,-0.031880904,1.3396941,1.0257388,2.4313598,0.9216156,1.1124401,1.0979204,3.555532,0.45323265,1.8792961,0
1.4543991,1.2477967,1.2104306,0.38654423,0.360846,0.5272387,0.7845116,-0.049054787,1.3871796,1.0539408,2.477161,0.9440892,1.1627166,1.1671777,3.962286,0.43297005,1.9907273,2
2.1835785,1.2417152,1.2968947,0.6784351,0.83956563,0.6182871,1.0558426,-0.07257755,0.7234388,1.1106359,2.169291,1.8167944,1.3786573,2.0464916,2.5407662,0.39327896,1.9661362,0
1.1300675,1.147651,1.0890249,0.37998292,0.36447224,0.48784912,0.74716645,-0.053873368,1.2483929,0.9467982,2.1871755,0.9546937,1.0913348,1.1223098,3.5468402,0.39517987,1.9553424,0
0.8433548,1.2203405,1.8340937,0.13736682,0.21019602,0.5969241,0.55429643,-0.11407865,1.3413157,0.93184376,4.583296,1.233902,2.2727187,0.84429693,9.899501,0.22818333,1.9751645,0
6.8495913,1.194186,1.4673959,0.50836265,0.35835326,0.52406657,0.9051504,-0.005483903,1.4385922,1.2375047,2.3617463,1.2651541,1.2768226,1.1110225,3.3180223,0.86397475,2.630055,0
2.077699,1.3264235,1.4329951,0.25039756,0.28266147,0.470237,0.65604806,-0.062030036,1.8634136,1.2115984,2.8718796,1.1129869,1.3085227,1.2691702,4.764093,0.42422676,2.1280537,0
2.3100984,1.2568171,1.3319697,0.32562,0.29850945,0.4783752,0.7271755,-0.042102102,1.5494249,1.1374216,2.6097472,1.0381896,1.1921457,1.2039741,4.0405345,0.48528445,2.0537596,0
4.635087,1.083737,1.1087878,0.5106212,0.41513965,0.51404244,0.9124887,-0.03130062,1.2030883,0.98928106,1.5629797,1.063726,1.1285009,0.8927288,2.5902216,0.7891765,2.6444716,0
1.2077802,1.3444828,1.1285405,0.64722997,0.88956183,0.651737,1.450399,-0.09462246,1.3914688,1.3309858,0.3837479,1.2886662,1.2507651,1.1089754,2.3127441,1.2481637,4.042004,0
3.1966078,1.2145512,1.155726,0.60325205,0.61018276,0.58130926,1.1755371,-0.03997115,1.1478921,1.1592278,1.2370484,1.1363523,1.1318134,1.0544283,2.3500187,0.98411983,3.050104,0
1.0441047,0.7806797,1.0370913,0.4543609,0.31276435,0.53323483,0.76318777,-0.037252545,0.8761867,0.95476854,2.7867284,0.7930104,0.9611295,0.9657459,5.3572674,0.3427579,2.143797,0
3.9898965,0.71032286,1.3050911,0.33665487,0.11569848,0.4632622,0.64122814,0.002628775,0.917673,1.147091,3.5108857,0.88917816,1.0520432,1.0396748,5.674574,0.3710445,1.9355054,0
3.1264226,1.2267411,1.2678607,0.40823424,0.29285356,0.54447126,0.8024271,-0.013118833,1.1508068,1.0795486,2.5238948,0.90793747,1.1394126,1.1931669,3.2210622,0.52054965,1.7840254,2
3.823185,1.0784816,1.0725844,0.45831782,0.38533014,0.49641484,0.85057735,-0.039787617,1.2404734,0.9548478,1.6067705,1.013115,1.1133051,0.8895509,2.7522457,0.70144963,2.5233436,0
1.1616334,1.6871469,1.6315286,1.1966472,1.6637986,0.9244213,1.7361604,-0.1177835,0.4216573,1.4952679,2.8546383,2.836261,1.9628323,3.2339306,3.117154,0.3104195,2.1228364,0
2.6222534,0.43403852,1.1109321,0.2594487,0.032211505,0.441436,0.46317053,-0.023299254,0.8880023,0.9702593,3.3828464,0.7528504,0.9436128,0.8445822,6.5662847,0.23144752,2.0841181,0
1.5823677,1.1764596,1.3151454,0.2623465,0.25254646,0.4816473,0.6395986,-0.06149198,1.44274,1.0004264,2.8274047,0.9968987,1.3467648,1.0425138,5.0404334,0.3758154,1.9717344,0
6.04536,1.039758,1.037885,0.62854695,0.5060707,0.548864,1.0354292,-0.02900895,1.1015638,0.94752014,1.0898662,1.1262282,1.1431346,0.7622398,1.9999306,0.9636085,3.0228305,0
3.6904552,1.0682468,1.3334308,0.1927175,0.096452124,0.39394695,0.5313331,-0.022574019,1.4905851,1.092934,2.685755,0.9846859,1.1352329,1.0914252,3.8839674,0.4618644,1.8934083,0
3.3637898,1.0847807,1.1112286,0.40038472,0.29803133,0.47041917,0.75288296,-0.03001825,1.2266171,0.94661725,1.9979284,0.9494883,1.0768368,0.95544934,3.0272648,0.56763965,2.1403606,0
7.8710237,1.3622359,1.7881482,0.9837554,0.6957916,0.9514622,1.7479873,0.13054281,-0.44040602,1.9309093,7.565884,0.9563204,1.7344513,1.7974188,8.271615,-0.03359303,0.2684425,2
4.8874454,1.2575808,1.2275572,0.6840786,0.7359427,0.6275046,1.3050634,-0.05707782,1.3775766,1.2549465,0.9024111,1.3431263,1.2967567,1.0037628,2.3779283,1.2091289,3.7413378,0
3.6192653,0.597913,1.4453192,0.39933926,0.18013602,0.53821087,0.7096748,-0.00813213,0.9137774,1.3279175,4.5319138,0.949253,1.1720012,1.1444135,8.121331,0.24028453,2.128708,0
5.2059116,1.0989747,1.0903387,0.5815137,0.5199847,0.5488045,1.0271472,-0.042716227,1.2518928,1.0148596,1.1919659,1.1525033,1.1878567,0.84006655,2.3784132,0.9361491,3.0732112,0
2.7994347,1.0964382,1.114997,0.4146573,0.29595295,0.47365695,0.78493655,-0.017467503,1.0813817,0.96138155,2.0782156,0.8994531,1.0088708,1.019643,2.8686686,0.5563903,1.9644964,0
2.793418,0.88696086,1.2366703,0.4755888,0.30526626,0.53179383,0.8451792,-0.007642077,0.8393714,1.1370425,3.2962978,0.88895077,1.0681527,1.1031411,5.2832913,0.38719273,1.9416777,0
3.2495055,1.3975263,1.3250635,0.70046216,0.55720717,0.70451725,1.2198806,0.01353056,0.65133476,1.2451694,3.1895766,0.89645934,1.244849,1.3890992,3.519515,0.49471533,1.5072669,2
4.025447,1.4223833,1.2714126,0.6352519,0.40908343,1.1402512,1.131341,0.13613692,2.2621572,1.0206453,4.4028068,2.7131145,3.0805233,2.9624553,3.4640064,0.46189123,1.0521672,2
1.5483805,1.2865297,1.2682357,0.35272732,0.35221395,0.49581712,0.7612313,-0.053177387,1.545021,1.0968733,2.4896424,1.0137141,1.1869669,1.1912212,4.0282855,0.45644653,2.0703723,0
14.230562,1.0224224,1.2358028,0.94221544,0.67918825,0.652086,1.2584584,-0.01812758,1.427309,1.0284646,0.65780616,1.635638,1.5193877,0.47716057,1.6493022,1.4972976,4.311857,0
4.84636,1.5184653,1.4025915,0.6739231,0.3805128,0.97820204,1.1466544,0.112994455,1.0789248,1.2313148,3.2371616,0.9865435,1.9534264,1.549557,3.081522,0.5723548,1.1836075,2
5.3591366,1.2208316,1.5297832,0.72901285,0.51576704,0.61775887,1.310004,0.057435036,0.37839192,1.5096792,4.46553,1.0168049,1.3008103,1.4284121,4.9938293,0.40760607,1.3069167,0
7.564698,0.973995,1.1002041,0.58498424,0.37880868,0.5123038,0.9046364,-0.010750286,1.1202726,0.9219607,1.4247587,1.129242,1.1525571,0.7250651,2.1463337,0.90737253,2.7982593,0
1.7291298,1.3442947,1.1903812,0.6440798,0.77282274,0.63251877,1.3467213,-0.06412113,1.2662022,1.2883066,0.99050295,1.2155724,1.1914036,1.1717092,2.4755788,1.0934904,3.4429517,0
2.469017,1.4957097,1.3715533,0.45527405,0.40714517,0.70361507,0.89096,-0.03648176,1.3213668,1.169872,2.9307718,0.8919576,1.386654,1.40494,3.8144646,0.4097237,1.6239953,2
1.124811,1.3593025,1.2973802,0.37038416,0.40439665,0.5172901,0.7981814,-0.063501455,1.6450064,1.1311083,2.5394545,1.0502375,1.2342937,1.2418767,4.2558575,0.44922584,2.1349463,0
3.2192879,1.1403437,1.2021809,0.4160313,0.3069126,0.48280662,0.79797405,-0.0185991,1.1945617,1.0324886,2.2163827,0.9697109,1.070545,1.0720419,3.11219,0.5874253,2.0557857,0
1.1188014,1.365458,1.2381332,0.48443437,0.6174373,0.5765548,1.077619,-0.07967354,1.5747256,1.2296296,1.6347022,1.1653607,1.2573771,1.1953769,3.5032082,0.79107666,2.9781094,0
1.4709522,1.277025,1.148668,0.5225835,0.5962739,0.56867635,1.0992557,-0.0609559,1.3082204,1.1542215,1.4317584,1.0896347,1.1508353,1.1200004,2.8915203,0.8281722,2.8780372,0
1.1252468,0.9416848,1.0450498,0.43076402,0.3267932,0.51314425,0.7698808,-0.03906482,1.009203,0.9423995,2.4786558,0.82351625,0.9898125,0.9966197,4.4399858,0.38949054,2.0543113,0
1.5267566,1.52056,1.3184108,0.75459844,1.0481366,0.72537357,1.6607347,-0.09691932,1.5337534,1.5470513,0.47711232,1.4736135,1.3721147,1.2963754,2.5585313,1.4293747,4.428093,0
2.8178685,-0.043657243,1.4017433,0.47969538,0.1497429,0.62497854,0.6922339,-0.012771986,0.36496434,1.412647,6.3248324,0.7900976,1.1678715,1.026748,12.750715,-0.15558417,2.2561407,2
2.9487426,1.0323129,1.4419435,0.4825384,0.36391643,0.566669,0.89993215,-0.017232165,1.1087551,1.3255012,3.8072093,1.0331631,1.2333084,1.2774534,6.2044935,0.38255736,2.0575676,0
6.9291973,0.9372664,1.1809198,0.42100358,0.22016051,0.44699103,0.7260709,-0.005408479,1.2032089,0.9662652,1.8524623,1.0689919,1.1251774,0.80493355,2.609774,0.7697643,2.4604974,0
0.75834227,1.3899491,2.0665207,0.043800183,0.18781984,0.61434567,0.50166273,-0.13713574,1.479919,0.90849555,5.0277786,1.3672624,2.674666,0.80404556,11.010367,0.20791736,1.8929846,0
1.7867303,0.007150471,1.8530571,0.25300884,0.02379454,0.67821515,0.4223587,-0.080304466,0.78427124,1.2853628,6.906859,1.0751722,1.832398,0.8489907,16.100435,-0.07162741,2.7944221,0
3.2786949,1.1842201,1.1399579,0.57048166,0.46223974,0.5457864,1.0032243,-0.016368866,1.0228059,1.0295191,1.8227811,1.0009865,1.0497011,1.0571518,2.5506454,0.7365395,2.3170788,0
3.7104125,0.88973534,1.4938704,0.51293296,0.34901634,0.58079934,0.95207953,0.000911133,0.7978758,1.4416796,4.893862,0.9788247,1.3298347,1.288842,7.6914897,0.16097024,1.7073619,2
1.5866406,1.5339069,1.5385982,0.41301358,0.48247355,0.5646359,0.89845014,-0.06473911,1.8917491,1.3456882,2.9496646,1.2272062,1.379715,1.450988,4.8848515,0.5307668,2.322439,0
-0.13612992,1.377485,1.1896561,0.7354867,1.0377878,0.6755456,1.1326631,-0.12214391,0.85750186,1.0483761,1.9731503,1.8921993,1.4730434,2.1541214,2.8621173,0.25592965,2.0551538,0
3.7741218,0.9390366,1.4370213,0.40755284,0.26407912,0.517529,0.8192184,-0.004888399,0.98165494,1.334013,4.298625,0.9658532,1.2819247,1.219783,6.5648174,0.21857706,1.6855347,0
0.96175563,0.7318516,1.5529733,0.23754948,0.15854517,0.5915754,0.54643154,-0.084284514,0.8902145,0.90656376,4.582312,1.0102181,1.8195057,0.754452,10.149379,0.15895148,2.1118393,0
2.1287675,1.4377317,1.4040191,0.5524417,0.5204862,0.58606756,1.0399451,-0.028749026,1.3750407,1.2528636,2.5609157,1.1257949,1.1976439,1.3713841,3.7051992,0.65522546,2.2210975,0
2.5757887,1.2461951,1.3450944,0.33275402,0.29063115,0.47748077,0.7346755,-0.035962183,1.5121682,1.1473416,2.6212664,1.0416732,1.1821021,1.2075127,3.9609075,0.5069981,2.0470827,0
1.1599972,1.2665693,1.2462715,0.37650406,0.38083333,0.5133158,0.783486,-0.058314696,1.5173728,1.0912713,2.5353556,1.0022465,1.1838087,1.1876907,4.30912,0.4337337,2.11436,0
2.4535255,1.1699486,1.1291738,0.5217472,0.58157384,0.55273366,1.1380724,-0.04963467,1.1785307,1.1783676,1.0728186,1.1092459,1.110788,1.0435371,2.3391132,0.9916725,3.1432455,0
1.4998546,1.3052311,1.1521451,0.58269805,0.6663139,0.5964401,1.1998044,-0.0593924,1.2517748,1.1896353,1.2789898,1.1214688,1.1504042,1.1407732,2.682609,0.9164981,3.0344048,0
6.3066964,0.9428016,1.1846974,0.4057383,0.19976267,0.4402948,0.72076267,0.001762349,1.1207321,0.9750823,1.9563353,1.0200136,1.0739982,0.85752404,2.5808773,0.7322551,2.2869864,0
2.7205079,1.4009254,1.1986946,0.6971819,0.8262704,0.66156924,1.3401301,-0.0822118,1.4998724,1.2459848,1.0276074,1.3112259,1.3247113,1.1034069,2.8469596,1.0732749,3.6174226,0
0.5559236,1.2316427,1.7858928,0.16916087,0.2330856,0.6136298,0.5970358,-0.112800494,1.1154708,0.81674504,4.4339356,1.1950607,2.3218737,0.74563324,9.659965,0.24661908,1.8667848,0
6.440796,1.0148172,1.1945027,0.5356976,0.3184318,0.4964657,0.8879527,0.009223685,1.0017356,1.0104194,1.8394263,1.0621603,1.0701749,0.90608346,2.2836185,0.83706737,2.4111671,0
3.8644712,0.96711034,1.3804896,0.5834191,0.3998755,0.578516,1.058209,0.018574204,0.5407814,1.3601787,4.5015073,0.9091092,1.2610592,1.2499213,6.3264704,0.20565686,1.4587792,2
6.700959,0.8740283,1.0873754,0.40219176,0.19229439,0.42911875,0.6850344,-0.006799404,1.1241895,0.8830894,1.6953583,1.0028064,1.074835,0.7242831,2.3999875,0.7334434,2.395083,0
2.1815948,1.0577857,1.3565514,0.3188872,0.26083812,0.49597538,0.67743874,-0.04639093,1.489068,1.1761796,3.1151428,1.02087,1.1939349,1.1784399,5.5125937,0.39685345,2.1881742,0
2.3460062,1.5559394,3.7205386,0.422096,0.31932104,0.5059242,1.0349431,0.023864396,1.6765909,0.79699326,3.0756845,1.0604415,1.9321804,1.2222984,3.452992,0.4095484,1.260586,2
1.4850172,1.0491083,1.1216815,0.40043512,0.3204663,0.5003258,0.7608558,-0.039207697,1.1653733,0.99133074,2.458533,0.8842051,1.045001,1.0553803,4.1606317,0.42553866,2.0366974,0
1.2396846,1.1254137,1.2221,0.39554107,0.3579166,0.5222967,0.7752309,-0.052266408,1.3646127,1.0827804,2.7129812,0.9628468,1.1388005,1.1449944,4.823667,0.40831926,2.1522045,0
0.122618616,1.4153442,1.1835703,0.7837458,1.1171525,0.70932096,1.3558797,-0.12237759,0.98221296,1.1864593,1.2920222,1.817956,1.4487543,1.926017,2.5138044,0.64180964,2.8883052,0
0.94888556,0.25737837,0.571242,0.5479145,0.6037779,0.9865998,0.8955765,0.17929259,1.6646721,0.88967526,5.260739,1.4421961,2.98197,0.8332119,2.601667,0.17042637,1.2515562,0
1.4444039,0.7322799,1.7332076,0.22775735,0.16672245,0.6040828,0.5367127,-0.08804766,1.2809546,1.1820477,5.1423206,1.1389214,1.8109025,0.9866861,11.274166,0.14536604,2.4104683,0
2.2884908,0.8533609,1.1496685,0.39366153,0.23979601,0.4924336,0.71417165,-0.021971341,0.9918582,1.015499,2.7726588,0.85830116,0.9959274,1.0132636,4.7649183,0.4200074,2.0605881,0
5.2436557,0.79038155,1.604143,0.71573704,0.4535383,0.6593263,1.2491521,0.050613582,0.105338246,1.6765985,6.4138503,0.93383414,1.4478328,1.397719,9.20322,-0.031695947,1.1805284,2
0.30197474,0.96587527,1.0166693,1.3952463,2.1084514,1.389952,1.7839208,0.001938986,0.94927984,0.62634933,2.7034686,6.102212,4.1506586,5.1365886,0.92288715,-0.07496993,1.3368461,0
8.7304735,1.5754054,1.8049709,0.9250937,0.32339767,1.4844918,1.5949084,0.40182492,1.8001568,1.4798993,4.8325,2.1351466,3.4799979,2.0412107,3.640472,0.9830053,0.7069923,2
0.74536586,1.2438669,1.18102,0.66661435,0.93892807,0.6265255,1.0165114,-0.11256333,0.7587844,1.0091572,1.9836719,1.9126503,1.4487469,2.1374147,2.6490703,0.22453894,1.9344352,0
3.644881,1.4013636,1.3459008,0.5978344,0.40969312,0.727363,1.0591334,0.035374805,0.837574,1.2482803,3.1614926,0.795045,1.4215615,1.3997316,3.550931,0.44776183,1.3858914,2
1.1535267,0.39138582,1.5285507,0.30150324,0.12949216,0.6231142,0.54518664,-0.07151532,0.6674142,0.9935726,5.1488423,0.950389,1.6636447,0.75329673,11.690215,0.09211962,2.3405666,0
2.926156,0.2994426,1.1365576,0.2800635,0.007804159,0.45520353,0.46099168,-0.015087768,0.7647637,1.004021,3.6755476,0.74309087,0.9199963,0.83358693,7.2605567,0.21976158,2.154262,0
2.7462573,1.150593,1.1396321,0.43284976,0.40772966,0.5023884,0.88608325,-0.04220164,1.2905369,1.0480397,1.7335217,1.0191152,1.1143777,1.0158749,2.9845734,0.69718707,2.5072062,0
1.7661583,0.37348366,1.1868103,0.36877036,0.18866464,0.5835663,0.68369055,-0.01548814,0.3956445,0.98827827,5.1119065,0.88289016,1.2592976,0.73328215,10.3015375,0.017416224,2.0537758,0
3.7036214,1.3343723,1.3333987,0.6608049,0.6669737,0.62035364,1.274705,-0.03038732,1.2294154,1.3161721,1.5484803,1.2517126,1.2047274,1.2179506,2.6334128,1.0638587,3.126605,0
1.0615969,1.5075779,1.2713181,0.7171085,1.0107666,0.70889163,1.5854074,-0.10318542,1.5637226,1.4819349,0.5500448,1.4211981,1.3606546,1.2659553,2.7087808,1.3258095,4.265495,0
7.2829037,0.7092064,0.9231744,0.43442428,0.18024755,0.4225334,0.66665983,-0.006834455,0.94559526,0.74191093,1.356443,0.9373067,1.0125468,0.5243664,2.1124284,0.7477416,2.5083537,0
1.4736975,0.59856176,2.4497721,0.13077532,0.2186158,0.7832086,0.6316534,-0.24450973,0.07178882,0.82483983,8.62363,1.4978161,3.335259,0.15876831,19.459099,-0.41992944,1.7587682,0
1.8558097,0.6977135,1.3761008,0.3150342,0.19988817,0.5286255,0.5960704,-0.053878304,1.3490975,1.2268945,3.9620502,0.9754136,1.182708,1.1196884,8.04543,0.23831873,2.4169993,0
1.5941188,1.527111,1.3200473,0.77523375,1.2499924,0.7644185,1.8870158,-0.136911,1.7549827,1.7251244,-0.50313777,1.6784751,1.5029919,1.2427788,2.2344236,1.8100796,5.6061606,0
8.693012,0.87329876,1.060241,0.56082106,0.32136428,0.4855544,0.84211826,-0.007212283,1.1071471,0.86686265,1.2713823,1.1312671,1.1509595,0.60341746,1.9431694,0.93995285,2.8842127,0
1.8423247,1.2140064,1.206198,0.36202613,0.3215526,0.4824496,0.7547829,-0.041020736,1.3782319,1.0412412,2.352845,0.959335,1.1155652,1.1294305,3.6267786,0.47475404,1.9974086,0
7.3714213,1.1743531,1.2524344,0.7255981,0.5468475,0.5966059,1.1240546,-0.008055486,1.1668527,1.088604,1.6117659,1.2577212,1.2301941,0.9304435,2.3413777,1.0197402,2.9663265,0
3.6679428,0.73001987,1.0644495,0.34180576,0.13362163,0.43569732,0.6141529,-0.008959282,0.9003759,0.90765893,2.4455085,0.8153706,0.94169366,0.84687436,3.9855785,0.4624297,2.018425,0
8.019423,1.054773,1.1098816,0.71108735,0.5151148,0.57238436,1.0588883,-0.015920123,1.1354523,0.9512224,1.2463288,1.2182863,1.2124186,0.73337203,2.0185626,1.0198294,3.0791745,0
7.112426,1.8434129,1.3781621,0.6422706,0.003599282,1.3480642,1.2512156,0.17853642,5.2750444,1.3108021,8.698582,6.038725,5.083375,7.744589,3.6001658,0.85850084,1.3956755,2
1.0353686,1.2502923,1.2181599,0.803368,1.0873876,0.7716367,1.196496,-0.06736856,0.8146781,1.0123546,2.1578813,2.414669,1.8515221,2.4227874,2.5125263,0.27650058,1.8724451,0
5.0137,0.60275614,1.3699541,0.56558394,0.27296308,0.57058036,0.98382556,0.05253662,0.21745442,1.3787919,5.192312,0.88575464,1.1372287,1.1363769,7.758794,0.16325189,1.5480725,0
6.8330894,1.0428199,1.0638041,0.65547764,0.47303402,0.5504786,1.0007726,-0.017709952,1.084563,0.9145229,1.3192856,1.1276231,1.1506991,0.75495785,2.0750113,0.9168102,2.844006,0
2.1187801,2.5297062,9.502037,0.7559681,0.5624737,0.671932,1.949959,0.15966794,2.3156328,0.29771692,4.6740956,1.3497775,3.8467681,1.569953,3.2073336,0.32001692,-0.23122776,2
1.2829276,1.468547,1.2577649,0.7010975,0.9841287,0.6961204,1.5637615,-0.0998728,1.5320189,1.4690613,0.5030025,1.408706,1.3433709,1.2363793,2.6060963,1.3354794,4.264849,0
1.4792025,0.82626975,1.3151028,0.331375,0.2487663,0.52550995,0.6393964,-0.05771882,1.3747368,1.1713995,3.5747159,0.9644192,1.1731277,1.1185583,7.133959,0.270481,2.3375974,0
2.040314,0.6458711,1.1961573,0.2826094,0.13272887,0.47369757,0.5385368,-0.041049916,1.1443624,1.050774,3.3897805,0.85035926,1.0537233,0.96930456,6.630227,0.25084808,2.1760352,0
0.93674576,1.0561471,1.2298822,0.53586596,0.46109438,0.5968687,0.9279324,-0.045204207,1.133039,1.137127,2.9506547,0.96539134,1.1055958,1.187908,5.5133705,0.44119978,2.3176475,2
5.0361376,0.29941353,1.2431576,0.49956828,0.14813,0.5371851,0.8385732,0.058870666,0.031617552,1.2690601,5.3388953,0.78588593,1.0105293,0.960237,8.502137,0.074814685,1.582359,0
5.03113,0.49582145,1.2486787,0.6242873,0.41660568,0.6546502,1.2121426,0.1051921,-0.15742338,1.5291936,7.4811473,1.0766805,1.1251848,1.0796994,11.572078,-0.19458963,1.4461094,0
1.7547412,0.22903621,1.4898797,0.48503476,0.24473056,0.65650237,0.70429105,-0.04392942,0.9290933,1.4144784,5.3192964,0.9749023,1.1507723,1.1551143,11.7263155,0.14994495,2.893168,2
4.000352,0.50334513,1.2366257,0.5494241,0.3235124,0.6041802,0.9985199,0.05394581,0.2051351,1.3540633,5.870824,0.95766455,1.0743811,1.0465267,9.611531,0.012469217,1.7460539,0
4.1609187,0.69363374,1.2971125,0.57051337,0.3548574,0.59059745,1.0425851,0.044463597,0.2616232,1.3720872,5.478851,0.91419345,1.1780347,1.1322213,8.306025,0.041334122,1.4780482,0
10.845769,1.4668694,1.2136385,0.06857643,-0.96649426,0.77183425,0.56367767,0.10735559,7.8350377,1.4632419,13.133169,8.679097,5.972124,11.819093,4.971887,0.7739601,1.7313162,2
1.2691629,1.621001,2.7487504,0.48262912,0.45712072,0.55923057,1.0730577,-0.010938499,1.8710732,0.98834336,2.9517941,1.1403539,1.6991879,1.3396924,3.912137,0.46256018,1.6985598,2
1.3187779,1.329846,1.1919743,0.5287721,0.65536743,0.587046,1.1518734,-0.0739655,1.4395342,1.2231461,1.3572495,1.160646,1.2162371,1.1567081,3.0670161,0.8868052,3.1193771,0
3.5685847,1.1324307,1.1788844,0.43074512,0.32714516,0.48853487,0.80369306,-0.025339333,1.2426093,1.0101038,2.0992835,0.9952647,1.1012967,1.0206746,3.095935,0.60935986,2.1815596,0
2.5361898,1.2528895,1.3531611,0.32497928,0.2893109,0.476591,0.7270725,-0.03823054,1.5435996,1.1531185,2.6442764,1.0480206,1.1933426,1.2128265,4.032761,0.4995818,2.0539477,0
-0.09253341,0.19500616,0.5385965,0.6659186,0.9709573,0.8288708,0.9404218,0.079406686,1.1680154,0.786955,4.0354576,2.2220652,2.735349,1.5029318,1.8376272,0.05341907,1.6036053,0
1.7706196,1.1027701,1.2852105,0.26352674,0.23995125,0.46559858,0.61660326,-0.05726333,1.5803535,1.0995396,2.858346,0.9865689,1.1931124,1.129225,5.0513096,0.3557946,2.0946598,0
1.3253806,0.97125435,1.0476103,0.44176388,0.33194292,0.51112014,0.78994906,-0.033580393,0.9851485,0.9416218,2.3879066,0.8282032,0.9800005,1.004188,4.100036,0.42353213,2.0262265,0
2.1201272,1.2278593,1.2326425,0.40087172,0.34319136,0.49631417,0.80607283,-0.032343756,1.3150477,1.0696946,2.3626654,0.97650564,1.1062511,1.1576566,3.497614,0.52265203,2.0139744,0
1.4709052,0.26497823,1.0686893,0.32746482,0.09503598,0.50359106,0.50376743,-0.03971024,0.7721751,0.98273206,3.815222,0.71430516,0.9370854,0.8253726,8.224292,0.120584235,2.2923884,0
1.2770703,1.1017677,1.1043221,0.37395734,0.31981722,0.48791754,0.73913646,-0.045904316,1.247886,0.96819854,2.335723,0.88374513,1.0605689,1.0504274,3.917385,0.41246164,1.9996057,0
8.039949,0.97658885,1.2844367,0.42033476,0.23752481,0.45732778,0.7253052,-0.014604495,1.4384131,1.0414944,1.9392965,1.1979969,1.2514796,0.81273115,2.9777143,0.8310689,2.7248633,0
